Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'6775221747784,body_html,fr,,,"<p><span>Say yes to that RSVP with the perfect blend of style and stretch. The Performance Dress Shirt features a quick-dry performance fabric with 4-way stretch to keep you comfortable long after the sun goes down.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick-dry</span>
</li>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>87% Nylon/13% Spandex</span>
</li>
</ul>
<p> <strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Room through the body</span>
</li>
<li>
<span></span><span>Size up for a looser fit</span>
</li>
<li><span>Model is 6'0"" and wearing size L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Navy</li>
<li>Carbon</li>
</ul>","<p><span>Dites oui à cette invitation avec le mélange parfait de style et d'élasticité. La Chemise de Costume Performance présente un tissu de performance à séchage rapide avec une élasticité 4 directions pour vous garder confortable longtemps après le coucher du soleil.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>
<ul>
<li><span>Élasticité 4 directions</span></li>
<li><span>Séchage rapide</span></li>
<li><span>Ultra-doux</span></li>
<li><span>Léger et respirant</span></li>
<li><span>87% Nylon / 13% Spandex</span></li>
</ul>
<p> <strong data-mce-fragment=""1"">Ajustement: </strong></p>
<ul>
<li><span>Ajustement mince au niveau des bras et des épaules</span></li>
<li><span>Espace à travers le corps</span></li>
<li><span>Choisissez une taille au-dessus pour un ajustement plus ample</span></li>
<li><span>Le mannequin mesure 6'0"" et porte une taille L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le pack: </strong><br></p>
<ul>
<li>Bleu marine</li>
<li>Carbone</li>
</ul>"
PRODUCT,'6775221747784,handle,fr,,,dark-tones-lightweight-performance-dress-shirt-2-pack,
PRODUCT,'6775221747784,meta_title,fr,,,Dark Tones Lightweight Performance Dress Shirt 2-Pack | Dark Tones Lightweight Performance Dress Shirt 2-Pack | True Classic,Chemise de robe légère aux tons sombres Pack de 2 | Chemise de robe légère aux tons sombres Pack de 2 | True Classic
PRODUCT,'6775221747784,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Une nouvelle sorte de classique. Notre boutonné est conçu avec un tissu super extensible qui procure une sensation agréable, qui épouse vos bras et épaules, sans restreindre vos mouvements."
PRODUCT,'6775221813320,title,fr,,,Fundamental Do-It-All Comfort Shirt 3-Pack,Pack de 3 Chemises de Confort Essentielles
PRODUCT,'6775221813320,body_html,fr,,,"<p><span>For the guys who practically live in their activewear, look polished and put-together without ever having to sacrifice your favorite movement-friendly performance fabric. This casual, comfort-first button up features 4-way stretch, an incredibly soft handfeel, and all of the technical features you need to do it all, all day.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>Performance fabric</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>89% Polyester/11% Spandex</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Roomy through the body</span>
</li>
<li>
<span></span><span>Size up for looser fit</span>
</li>
<li><span>Model is 6'0"" and wearing size L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Heather Gray</li>
<li>Ecru</li>
</ul>","<p><span>Pour les gars qui vivent pratiquement dans leur tenue de sport, ayez l'air soigné et organisé sans jamais avoir à sacrifier votre tissu de performance favori, adapté au mouvement. Cette chemise décontractée, axée sur le confort d'abord, offre une extensibilité dans les 4 sens, une incroyable douceur au toucher et toutes les caractéristiques techniques dont vous avez besoin pour tout faire, toute la journée.</span></p>
<p data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>
<ul>
<li>
<span></span><span>Tissu de performance</span>
</li>
<li>
<span></span><span>Extensibilité 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Léger et respirant</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>89% Polyester / 11% Spandex</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ajustement: </strong></p>
<ul>
<li>
<span></span><span>Serré dans les bras et les épaules</span>
</li>
<li>
<span></span><span>Ample à travers le corps</span>
</li>
<li>
<span></span><span>Prenez une taille au-dessus pour un ajustement plus lâche</span>
</li>
<li><span>Le mannequin mesure 1,83m et porte une taille L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le paquet :</strong><br></p>
<ul>
<li>Noir</li>
<li>Gris Chiné</li>
<li>Écru</li>
</ul>"
PRODUCT,'6775221813320,handle,fr,,,fundamental-do-it-all-comfort-shirt-3-pack,
PRODUCT,'6775221813320,meta_title,fr,,,Fundamental Do-It-All Comfort Shirt 3-Pack | Fundamental Do-It-All Comfort Shirt 3-Pack | True Classic,Pack de 3 T-shirts Confort Polyvalents | Pack de 3 T-shirts Confort Polyvalents | True Classic
PRODUCT,'6775221813320,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau type de classique. Notre chemise boutonnée est conçue avec un tissu super extensible et confortable qui enveloppe vos bras et vos épaules, sans restreindre les mouvements."
PRODUCT,'6775222370376,title,fr,,,Monochrome Do-It-All Comfort Shirt 2-Pack,Pack de 2 chemises confort polyvalentes monochromes
PRODUCT,'6775222370376,body_html,fr,,,"<p><span>For the guys who practically live in their activewear, look polished and put-together without ever having to sacrifice your favorite movement-friendly performance fabric. This casual, comfort-first button up features 4-way stretch, an incredibly soft handfeel, and all of the technical features you need to do it all, all day.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>Performance fabric</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>89% Polyester/11% Spandex</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Roomy through the body</span>
</li>
<li>
<span></span><span>Size up for looser fit</span>
</li>
<li>Model is 6'0"" and wearing size L</li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Ecru</li>
</ul>","<p><span>Pour les gars qui vivent pratiquement dans leur tenue de sport, soyez élégants et bien présentés sans jamais avoir à sacrifier votre tissu de performance préféré et favorable au mouvement. Cette chemise décontractée et confortable dispose d'une stretch 4 directions, d'une sensation de douceur incroyable, et de toutes les caractéristiques techniques dont vous avez besoin pour tout faire, toute la journée.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>
<ul>
<li>
<span></span><span>Tissu de performance</span>
</li>
<li>
<span></span><span>Stretch 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Léger et respirant</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>89% Polyester/11% Spandex</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">En forme de : </strong></p>
<ul>
<li>
<span></span><span>Coupe ajustée aux bras et aux épaules</span>
</li>
<li>
<span></span><span>Spacieux à travers le corps</span>
</li>
<li>
<span></span><span>Taille plus grande pour une coupe plus ample</span>
</li>
<li>Le modèle mesure 6'0"" et porte une taille L</li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le paquet: </strong><br></p>
<ul>
<li>Noir</li>
<li>Écru</li>
</ul>"
PRODUCT,'6775222370376,handle,fr,,,monochrome-do-it-all-comfort-shirt-2-pack,
PRODUCT,'6775222370376,meta_title,fr,,,Monochrome Do-It-All Comfort Shirt 2-Pack | Monochrome Do-It-All Comfort Shirt 2-Pack | True Classic,Pack de 2 T-shirts Confort Tout-en-Un Monochrome | Pack de 2 T-shirts Confort Tout-en-Un Monochrome | True Classic
PRODUCT,'6775222370376,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre chemise boutonnée est fabriquée avec un tissu super extensible et agréable au toucher qui épouse vos bras et vos épaules, sans restreindre vos mouvements."
PRODUCT,'6775222468680,title,fr,,,Heather Do-It-All Comfort Shirt 2-Pack,Pack de 2 Chemises Confort Heather Fais-Tout
PRODUCT,'6775222468680,body_html,fr,,,"<p><span>For the guys who practically live in their activewear, look polished and put-together without ever having to sacrifice your favorite movement-friendly performance fabric. This casual, comfort-first button up features 4-way stretch, an incredibly soft handfeel, and all of the technical features you need to do it all, all day.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul>
<li>
<span></span><span>Performance fabric</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>Lightweight and breathable</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>89% Polyester/11% Spandex</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul>
<li>
<span></span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span></span><span>Roomy through the body</span>
</li>
<li>
<span></span><span>Size up for looser fit</span>
</li>
<li><span>Model is 6'0"" and wearing size L</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Charcoal Heather Gray</li>
<li>Heather Gray</li>
</ul>","<p><span>Pour les gars qui vivent pratiquement dans leurs vêtements de sport, ayez l'air soigné et bien habillé sans jamais avoir à sacrifier votre tissu de performance favori, adapté à tous les mouvements. Cette chemise décontractée, centrée avant tout sur le confort, présente une élasticité à 4 directions, une sensation de douceur incroyable et toutes les caractéristiques techniques dont vous avez besoin pour tout faire, toute la journée.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>
<ul>
<li>
<span></span><span>Tissu de performance</span>
</li>
<li>
<span></span><span>Élasticité 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Léger et respirant</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>89% Polyester / 11% Spandex</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul>
<li>
<span></span><span>Ajusté aux bras et aux épaules</span>
</li>
<li>
<span></span><span>Ample au niveau du corps</span>
</li>
<li>
<span></span><span>Choisissez une taille au-dessus pour une coupe plus ample</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong>Couleurs incluses dans le pack: </strong><br></p>
<ul>
<li>Gris Chiné Charbon</li>
<li>Gris Chiné</li>
</ul>"
PRODUCT,'6775222468680,handle,fr,,,heather-do-it-all-comfort-shirt-2-pack,
PRODUCT,'6775222468680,meta_title,fr,,,Heather Do-It-All Comfort Shirt 2-Pack | Heather Do-It-All Comfort Shirt 2-Pack | True Classic,Pack de 2 T-shirts Confort Tout-en-Un Heather | Pack de 2 T-shirts Confort Tout-en-Un Heather | True Classic
PRODUCT,'6775222468680,meta_description,fr,,,"A new kind of classic. Our Button Up is crafted with super-stretch, feel-good fabric that hug your arms and shoulders, without restricting movement.","Un nouveau genre de classique. Notre chemise boutonnée est conçue avec un tissu super extensible qui enveloppe agréablement vos bras et vos épaules, sans restreindre vos mouvements."
PRODUCT,'6775223091272,title,fr,,,All Black Active Long Sleeve Crew 3-Pack,Pack de 3 T-shirts à Manches Longues Actif Tout Noir
PRODUCT,'6775223091272,body_html,fr,,,"<p><strong>Features:</strong></p>
<ul>
<li><span>Premium fitted long sleeve crew neck t-shirt.</span></li>
<li>Provides moisture wicking, odor control, quick dry and anti-microbial finish for maximum comfort.</li>
<li>UPF 30 blocks 97% of UV rays.</li>
<li>96% polyester/4% spandex.</li>
<li><span>Fabric will shrink minimally (5%) on a low heat setting in the dryer.</span></li>
<li><span>Classic side seam for the best look &amp; fit.</span></li>
<li><span>Soft tag – tag is screen-printed on the tee for maximum comfort.</span></li>
</ul>
<p><span data-stringify-type=""paragraph-break"" class=""c-mrkdwn__br""></span><strong>Fit: </strong></p>
<ul>
<li><span>This is a contemporary/athletic cut. </span></li>
<li><span>Model is 6'2"" and wearing size L.</span></li>
</ul>
<p><strong>Colors Included in Pack: </strong></p>
<ul>
<li><span>Black x 3</span></li>
</ul>
<p><strong>Care Instructions:</strong><br></p>
<ul>
<li>Machine Wash Cold, No Bleach.</li>
<li>Tumble dry low, Cool Iron.</li>
</ul>
<ul></ul>","<p><strong>Caractéristiques :</strong></p>
<ul>
<li><span>T-shirt à manches longues premium ajusté.</span></li>
<li>Offre une évacuation de l'humidité, un contrôle des odeurs, un séchage rapide et une finition antimicrobienne pour un confort maximal.</li>
<li>UPF 30 bloque 97% des rayons UV.</li>
<li>96% polyester / 4% élasthanne.</li>
<li><span>Le tissu rétrécira minimalement (5%) dans un sèche-linge à basse température.</span></li>
<li><span>Couture latérale classique pour une meilleure apparence et une meilleure coupe.</span></li>
<li><span>Étiquette douce - l'étiquette est sérigraphiée sur le t-shirt pour un confort maximal.</span></li>
</ul>
<p><span data-stringify-type=""paragraph-break"" class=""c-mrkdwn__br""></span><strong>Coupe : </strong></p>
<ul>
<li><span>Il s'agit d'une coupe contemporaine/athlétique. </span></li>
<li><span>Le mannequin mesure 1,88 m et porte une taille L.</span></li>
</ul>
<p><strong>Couleurs incluses dans le pack : </strong></p>
<ul>
<li><span>Noir x 3</span></li>
</ul>
<p><strong>Instructions d'entretien :</strong><br></p>
<ul>
<li>Lavage en machine à froid, sans eau de Javel.</li>
<li>Séchage en machine à basse température, repassage à froid.</li>
</ul>
<ul></ul>"
